customer_id,first_name,middle_name,last_name,suffix,email,phone,alternative_phone,address,city,state,zip_code,country,gender,birth_date,created_at,updated_at,is_active,customer_segment,lifetime_value,preferred_language,opt_in_email
CUST-498138-B8D5,Eric,,Morales,,mbrooks@hotmail.com,,,11982 Graham Walk,Port Shelby,CT,17519,USA,M,1950-05-13,2024-09-04 11:20:06,2025-12-11 16:59:15,0,Regular,8045.3000000000002,FR,1
CUST-498139-C281,Jesse,Thomas,Barnes,,blackchelsey@hotmail.com,874.674.1515x847,001-248-842-6697x20387,4896 Ellison Courts,Hayesside,UT,56013,USA,M,1962-02-13,2024-09-04 21:14:21,2026-06-18 20:51:28,1,Churn-Risk,5345.2799999999997,FR,1
CUST-498140-ED92,Keith,Brandon,Reese,,allenmichael@hotmail.com,(484)380-2835x737,,3603 Kristie Pines,Port Robertbury,IN,11436,USA,M,0000-00-00,2021-10-17 02:49:34,2024-08-24 02:03:59,Y,VIP,3305.73,EN,1
CUST-498141-76EC,Roger,Ashley,Adams,,uhenson@yahoo.com,(251)982-6697,,9329 Davis River,North Amber,SD,ABCDE,USA,M,0000-00-00,2022-09-20 09:36:40,2025-07-25 13:16:09,1,Regular,6995.1099999999997,ZH,1
CUST-498142-E12A,Meredith,Kevin,Harris,,jessica48@gmail.com,602-211-2936x77830,851-223-3143x466,06239 Roy Ville,Jenniferfort,TX,28497,USA,O,1942-09-28,2024-04-27 06:55:38,2024-09-14 22:23:39,0,VIP,7380.1599999999999,ZH,1
CUST-498143-6EB3,Melissa,,Brown,,james83@gmail.com,+1-886-429-9606x112,,0809 Megan Groves Apt. 349,New Nicholasburgh,FM,23394,USA,F,1937-11-09,2025-06-15 04:42:43,0000-00-00,0,New,NaN,EN,1
CUST-498144-97D6,Andrew,Nancy,Harris,,dnolan@hotmail.com,000-000-0000,001-741-401-3620x17530,8160 Kramer Green Apt. 872,Ericport,ID, ,USA,M,0000-00-00,2022-05-11 21:16:43,2026-05-17 14:53:10,1,Regular,1034.8699999999999,EN,1
CUST-498145-0072,Heather,Patricia,Lee,,qpatterson@hotmail.com.csv,000-000-0000,,8732 Mcclain Manor Suite 428,Port Stephaniechester,HI,24842,USA,O,1987-12-31,2024-06-11 11:52:01,2024-07-12 20:39:04,1,Regular,3035.4299999999998,ZH,0
CUST-498146-D1B2,Jessica,Charles,White,,yhayes@hotmail.com,8528556130,,297 Williams Key Apt. 136,West Larrymouth,GU,24422,USA,O,1973-12-05,2024-07-20 13:39:41,2024-11-18 20:06:44,1,New,1485.48,EN,N
CUST-498147-40A5,Brian,NONE,Williams,,martinezanna@gmail.com,(364)744-5753x1182,(297)616-6966x5274,071 Loretta Shore Suite 913,South Feliciamouth,IL,22762,USA,O,1776-07-04,2021-07-13 19:30:26,0000-00-00,0,New,3858.5500000000002,ZH,1
CUST-498148-FF48,Michael,Erica,Cook,,tim34@gmail.com,+1-599-886-1743,,766 Ibarra Lodge Apt. 267,Brittneyside,MS,ABCDE,USA,M,1941-05-14,2024-11-24 13:31:26,2025-09-20 09:32:16,1,Churn-Risk,,EN,0
CUST-498149-77E3,Thomas,,Flores,,izamora@gmail.com,5886274779,,3698 Todd Burgs Apt. 167,South Taylortown,AZ,67476,USA,M,2007-02-24,2021-09-16 19:47:40,2024-06-12 08:45:23,TRUE,VIP,279.68000000000001,ZH,1
CUST-498150-AD27,Brittany,Katie,Lopez,,stevenjacobson@hotmail.com,001-839-743-9256,,458 Collin Valleys Suite 479,Teresafort,HI,96833,USA,F,2006-04-25,2021-11-10 00:27:07,2025-09-07 04:36:29,1,Churn-Risk,4209.54,EN,0
CUST-498151-307B,Jon,Beverly,Woodward,,stevemartin@gmail.com,2788758431,99999,49759 Nicholas Cove,North Thomasberg,CO,09981,USA,M,1970-08-31,2023-05-21 11:31:00,,0,New,5101.75,EN,0
CUST-498152-F1C9,Jamie,Jennifer,Sullivan,,anna26@hotmail.com,NOT_PROVIDED,,9583 Yang Ferry,Michaelmouth,AS,03532,USA,M,1999-03-30,2023-08-13 00:54:11,2025-12-13 00:29:38,Y,VIP,NaN,ZH,TRUE
CUST-498153-5407,Maria,,Boyle,,qtanner@gmail.com,+1-759-670-5277x43613,,0489 Aaron Ports,South Rebeccaville,PR,99999999999,USA,F,1993-08-17,2021-08-25 13:42:58,2022-07-10 09:33:28,0,Regular,355.85000000000002,ZH,0
CUST-498154-E75E,Samantha,Christopher,Martinez,,vdavis@hotmail.com,4834154021,,7361 Lewis Trafficway,Mariaville,OH, ,USA,F,1947-01-08,2022-05-10 10:50:23,2050-01-01,0,Churn-Risk,9929.4699999999993,EN,1
CUST-498155-98AF,Rhonda,,Hicks,,corrupted_email.com,245.375.6349,,921 Leon Ranch,South Crystal,MP,06593,USA,O,1990-02-28,2022-11-22 13:32:14,0000-00-00,1,VIP,9665.6800000000003,EN,FALSE
CUST-498156-0860,Jodi,   Derek   ,Phelps,,gregorybrown@yahoo.com,+1-249-458-3200x41936,,128 Jillian Parkway Suite 716,West Daniel,KY,64791,USA,F,1952-02-22,2024-12-30 17:43:42,2025-09-28 21:46:25,0,Churn-Risk,"1,450.00$",EN,1
CUST-498157-1321,Rodney,Suzanne,King,,austin46@hotmail.com,7603897006,,74529 Marks Lights,Jennifermouth,NC,22988,USA,M,1943-03-06,2024-05-10 11:42:52,2024-12-31 09:01:29,0,VIP,4839.3599999999997,FR,0
CUST-498158-6AB0,Latoya,,Molina,,melanieramos@gmail.com,001-888-404-2710,,16054 Jordan Roads Apt. 809,North Randall,MH,09736,USA,F,1776-07-04,2022-03-11 06:59:27,2023-10-10 01:11:10,1,Churn-Risk,4626.4200000000001,ZH,0
CUST-498159-B3C6,Emma,Jason,Thomas,,corrupted_email.com,(981)619-4750,,23215 Becky Rapids,Lisahaven,IN,03452,USA,F,1982-12-20,2024-11-24 13:07:40,2026-06-11 18:56:05,1,VIP,7415.6899999999996,FR,1
CUST-498160-A047,Rodney,Miguel,Dawson,,,+1-710-373-0232,,2922 Jennifer Land Suite 493,New Josephtown,HI,93886,USA,U,1955-04-13,2021-08-03 16:32:41,2025-03-13 17:15:57,1,New,9615.3999999999996,EN,1
CUST-498161-E872,Connie,Kim,Lee,,latoya32@gmail.com,981.549.6584x572,(841)332-5858x80151,93465 Johnston Summit,New Donaldchester,KY,70525,USA,U,2000-07-18,2024-06-07 01:46:46,2025-07-30 04:41:02,N,New,,ZH,0
CUST-498162-7BAD,Thomas,,Jones,,corrupted_email.com,001-923-861-2871x4256,389-413-0811,49587 John Place,West Angel,MP,74345,USA,U,1961-09-22,2024-02-17 11:06:52,2026-02-11 17:29:06,1,VIP,3581.9899999999998,FR,0
CUST-498163-266F,   Michael   ,Tyler,Taylor,,ianmorales@yahoo.com,001-452-571-1797x064,,20461 Xavier Mill,South Jeffrey,MP,58271,USA,M,1976-01-28,2023-11-20 22:01:14,2025-05-29 02:09:01,1,Churn-Risk,"1,450.00$",EN,1
CUST-498164-5058,Rebecca,Ruth,PORTER,,rayjay@yahoo.com.csv,(858)732-8536x461,,1216 Haynes Fields Apt. 067,Douglasberg,NY,66613,USA,U,1992-12-08,2023-01-28 00:56:02,2024-07-02 04:04:26,0,VIP,756.53999999999996,ZH,0
CUST-498165-D61C,Andrea,Theodore,   Young   ,,reginaldrichardson@hotmail.com,+1-891-447-6057,,93964 Berry Islands,South Markberg,TX,000,USA,U,1941-09-07,2024-01-15 11:08:37,2025-05-31 15:21:54,0,Regular,714.10000000000002,ZH,0
CUST-498166-397A,Ryan,Karla,Hawkins,,tsmith@hotmail.com,(409)817-1584x055,278-508-4784x8595,764 Preston Fork Apt. 565,Kylieland,SD,48049,USA,O,1967-06-19,2022-10-24 20:03:22,2023-09-10 21:59:36,0,New,3969.4400000000001,FR,1
CUST-498167-0420,Danielle,Lindsay,   Watts   ,Jr.,,636.326.4483x72800,,39637 Williams Ways Suite 514,East Emilyburgh,MT,23382,USA,U,0000-00-00,2022-08-30 11:42:54,2023-06-17 06:38:48,1,VIP,1252.26,ES,1
CUST-498168-362D,Brady,,Allen,,gallaghersara@gmail.com.csv,NOT_PROVIDED,(210)800-0252x299,05776 Guerrero Unions Suite 602,Webbfurt,OH,50016,USA,M,1961-09-08,2022-09-30 14:28:48,2023-03-04 12:43:05,FALSE,New,7254.6800000000003,ES,0
CUST-498169-2D04,Kenneth,Anita,Mitchell,,jesus16@yahoo.com,+1-362-506-7225x349,,9427 Maureen Isle Suite 695,Lake Daisymouth,IA,67178,USA,U,1984-06-29,2023-06-05 09:06:07,2023-12-04 12:16:20,1,Regular,-150.75,ZH,1
CUST-498170-8366,Amanda,,Webb,,qlewis@hotmail.com,9327408012,+1-222-497-3747x122,723 Lewis Mission Apt. 269,Port Brandon,MT, ,USA,F,1980-04-25,2024-03-23 15:27:50,2024-10-07 10:31:11,0,VIP,9169.5200000000004,ZH,TRUE
CUST-498171-70A3,Melissa,Kimberly,Wheeler,,butlerrichard@gmail.com.csv,519-934-1015x71894,463.208.6002,392 Robbins Island Apt. 186,North Cynthia,SC,21550,USA,F,1980-03-14,2022-02-26 06:25:04,2025-06-24 19:52:01,1,New,8200.9099999999999,ZH,1
CUST-498172-E044,Catherine,MARC,thomas,,alvaradotracy@yahoo.com,001-856-960-1958,NOT_PROVIDED,61974 Powell Underpass,Karimouth,DC,74459,USA,O,1949-01-13,2024-05-05 18:48:26,2024-10-11 21:22:32,0,VIP,9602.5699999999997,ZH,1
CUST-498173-7D2C,Jillian,,,,jeremiahpalmer@hotmail.com,001-405-244-3352x129,770-284-1334x8463,76214 Sarah Hills Suite 221,West Eric,NE,04422,USA,O,1977-10-19,2023-03-15 14:35:34,2024-12-14 14:21:20,0,VIP,9474.1200000000008,ZH,1
CUST-498174-E833,Maria,Vanessa,Stanley,,umalone@yahoo.com,+1-205-613-8406x4580,,95608 Luis Branch Apt. 722,Smithshire,LA,30762,USA,O,0000-00-00,2022-12-28 16:03:15,2025-01-24 17:34:14,0,Churn-Risk,,ZH,1
CUST-498175-E3D5,VERONICA,Michael,Bradley,,tosborne@gmail.com,(652)668-3782x380,,9783 Gary Spurs Apt. 688,Molinaburgh,DC,96126,USA,O,1957-06-25,2021-09-26 11:58:32,2023-04-03 04:46:27,1,Regular,6170.8599999999997,ZH,0
CUST-498176-6165,Dawn,Paige,Guerrero,,qmyers@yahoo.com,909-257-7675x357,256-735-1002x70506,958 Jacob Lodge Suite 598,Mooreport,ID,12470,USA,O,1961-10-21,2022-10-01 22:40:59,2022-10-10 20:05:45,1,VIP,NaN,ES,0
CUST-498177-3FBB,Laura,Nathan,Mejia,,gmartinez@yahoo.com,770-994-6872,99999,773 Ronald Manor,Jasonside,MI,60801,USA,F,2050-01-01,2024-09-20 23:17:04,2024-11-14 04:29:23,1,VIP,299.68000000000001,FR,0
CUST-498178-1B44,David,,Rodriguez,,corrupted_email.com,+1-499-896-6798,673-962-6574x8861,73515 Love Ways,Garretthaven,AR,63667,USA,O,1981-08-25,2021-10-16 15:32:50,2022-03-10 12:44:11,1,New,4292.1700000000001,ES,Y
CUST-498179-4570,Glenda,Edward,GARZA,,corrupted_email.com,001-654-960-4866x243,NOT_PROVIDED,952 Johns Prairie,North Kelly,MD,32553,USA,U,1960-03-30,2022-11-05 15:43:38,2023-02-26 08:33:13,0,Regular,8375.25,ZH,1
CUST-498180-2B3B,Scott,NONE,Coleman,,stewarterin@gmail.com.csv,+1-969-794-5180,503.661.3303,2005 Brown River,Hoganfort,NC,30114,USA,U,1972-06-07,2024-10-29 21:39:04,2025-06-27 16:04:43,0,New,-150.75,ES,TRUE
CUST-498181-08F6,Charles,Curtis,Gaines,,qkrueger@yahoo.com,+1-974-424-0910x04425,,24273 Kathryn Lakes,Taylorburgh,VI,19531,USA,M,1995-12-02,2022-12-17 11:56:29,2023-06-24 03:02:08,0,New,7980.5799999999999,EN,0
CUST-498182-8268,Joseph,,Sullivan,,corrupted_email.com,(381)914-8711,,15924 Bonnie Orchard Apt. 143,North Kellyberg,DC,08340,USA,U,1975-03-01,2023-12-19 20:33:02,2024-11-12 16:35:29,0,VIP,-150.75,EN,0
CUST-498183-10DE,Scott,,Sloan,,damonbrennan@hotmail.com,99999,272-706-5635x06613,8810 Hampton Rapids Apt. 083,Stewarttown,NE,83901,USA,M,1996-07-09,2022-02-28 20:42:51,2025-07-11 20:03:54,1,Churn-Risk,9516.9899999999998,ES,0
CUST-498184-2F22,Elizabeth,Carla,Williams,,victoriaknight@yahoo.com,851-429-4420x4438,,2505 Jennifer Knoll Suite 492,West Melissaberg,FL,89857,USA,O,1942-11-13,2021-11-11 11:54:14,2024-06-05 10:30:53,0,Regular,6731.1000000000004,EN,1
CUST-498185-2599,Courtney,Michael,Evans,,pamela38@gmail.com,858-579-6596x674,001-251-242-5135,22107 Heidi Locks Suite 699,Rushstad,AZ,23421,USA,U,1961-10-28,2022-10-03 21:25:08,2023-07-24 01:10:55,1,New,4082.3299999999999,ZH,0
CUST-498186-CC06,Jill,Dana,Gould,,meagancooper@gmail.com,(443)365-1795,,0678 Anderson Shore Suite 082,Walterport,SD,36595,USA,U,1776-07-04,2023-06-03 08:07:18,2050-01-01,0,New,7203.8699999999999,ZH,1
CUST-498187-0619,Michael,Amanda,Reyes,Jr.,bwilliams@hotmail.com,001-380-647-4796,NOT_PROVIDED,576 Nichole Flat,Clarkfurt,AZ,25034,USA,U,1997-01-10,2025-03-02 03:53:24,2025-11-13 12:03:15,1,Regular,1189.5999999999999,FR,1
CUST-498188-A20A,Jill,April,House,,oscar57@hotmail.com.csv,9577872743,846-697-6425x372,114 Anna Brook Apt. 421,Lake Jeffreyfurt,UT,78095,USA,F,2005-02-04,2021-10-26 11:15:22,2024-04-29 04:22:59,N,VIP,5429.5200000000004,ZH,1
CUST-498189-37F1,Jacob,Jocelyn,Brown,,joel71@gmail.com,724.724.5173,001-204-392-4498x8099,1108 Carmen Crossroad Suite 505,Josephmouth,PW,85220,USA,M,1947-11-20,2024-02-15 07:00:31,2025-08-05 07:02:18,0,Churn-Risk,2871.4000000000001,ES,1
CUST-498190-8183,Hunter,,Gill,,kyle63@yahoo.com,(253)901-7380,,4833 Hays Extensions Apt. 683,Port Kevinton,NJ,77225,USA,M,1940-06-23,2024-01-22 23:00:42,2025-06-11 09:30:02,0,Churn-Risk,NaN,ZH,FALSE
CUST-498191-F787,Victoria,KAREN,Moon,III,christopherdowns@yahoo.com,447-699-2701,NOT_PROVIDED,5732 Lorraine Oval,West Luisbury,TN, ,USA,O,1941-10-14,2024-01-29 01:44:20,2024-10-26 02:25:25,0,VIP,2660.1599999999999,ES,1
CUST-498192-158B,Anthony,,Thomas,,danielboyd@gmail.com,,+1-960-887-0532,62000 Lauren Loaf,Batesville,UT,20233,USA,U,1968-06-17,2025-01-17 22:59:21,2026-05-19 15:02:03,0,VIP,4849.3199999999997,EN,1
CUST-498193-E620,Jasmine,Carlos,Martin,,gardnershelley@gmail.com,390-748-3124,+1-946-836-9341x72923,18459 Moody Land,North Jessica,NC,36051,USA,U,1943-12-24,2024-08-13 19:16:43,2025-04-26 08:50:18,0,VIP,1071.3599999999999,ZH,0
CUST-498194-2392,ricky,Alexa,   Johnson   ,,garrisonshannon@gmail.com.csv,+1-965-739-3385x99431,(827)695-3632x61936,6433 Stevens Forest Suite 186,New Williamstad,CO,32820,USA,O,1957-01-06,2023-03-04 03:53:49,2024-07-10 07:43:57,0,New,8302.3899999999994,FR,0
CUST-498195-2C95,Beverly,Daniel,Kelley,,ronaldsanders@gmail.com,+1-298-803-2193x059,+1-879-794-6209,123 Nguyen Glen Apt. 540,East Lee,AK,98826,USA,F,2050-01-01,2023-02-28 11:23:36,2024-07-23 06:06:24,1,New,NaN,ES,1
CUST-498196-E520,Steven,Cody,White,,corrupted_email.com,499.368.2284,,247 Nguyen Prairie,South April,DE,84257,USA,M,1997-06-12,2024-02-03 02:29:33,,1,Regular,8036.4099999999999,EN,0
CUST-498197-B261,Michael,NONE,Hill,,bgarrison@yahoo.com,001-676-744-9793x537,+1-329-939-7161,866 Weber Shores,North Stephenmouth,CA,00721,USA,O,1967-11-20,2024-08-03 15:32:17,2025-12-10 18:40:01,1,Regular,9886.6000000000004,ES,0
CUST-498198-2F16,Abigail,Linda,Pena,,nicole46@gmail.com,449-531-7458,,57850 Jenna Corner,North Michelle,ID,99999999999,USA,O,1941-05-14,2021-08-28 02:49:37,2023-03-28 08:27:57,0,New,NaN,EN,1
CUST-498199-18D4,Joann,,Lucero,,seth27@hotmail.com,2058023394,,8762 Schneider Plaza Suite 727,Christopherburgh,FM,97467,USA,F,1979-09-04,2022-09-13 09:05:56,2025-08-08 22:31:16,0,New,,ZH,0
CUST-498200-10E7,Jessica,,Lane,,pkoch@gmail.com,604.450.8073x27010,,25895 Donald Hollow,South Joshua,ID,22561,USA,F,1994-01-18,2022-03-21 14:56:19,0000-00-00,1,New,,FR,1
CUST-498201-30A3,Michael,   None   ,Bailey,,vmorgan@gmail.com,(650)792-3013x2426,361-220-9977x8147,3681 Williams Expressway Apt. 902,South Amber,AL,98232,USA,O,1982-08-16,2022-01-16 04:26:55,2022-02-15 06:30:10,1,VIP,9718.5599999999995,FR,1
CUST-498202-F425,Alyssa,Jennifer,Paul,,,99999,,15584 Evans Lane,Fowlerburgh,MT,09484,USA,O,1939-05-24,2022-10-02 16:40:42,2023-05-11 17:57:18,1,Churn-Risk,742.69000000000005,ES,0
CUST-498203-B9D5,Laura,,Morris,,torreskaren@yahoo.com,790.523.0502x096,+1-580-712-3002,71593 Megan Center,Annchester,PA,51668,USA,U,2008-04-05,2024-10-06 04:10:35,2050-01-01,0,Regular,955.88,ZH,TRUE
CUST-498204-CE51,Johnny,Jeremy,Wells,,joseph15@yahoo.com,001-595-596-4438x91293,,90626 Sandoval Cape,New Brenda,AS,55021,USA,U,1949-12-08,2023-12-10 18:28:16,2025-06-10 03:22:48,1,New,4945.71,EN,1
CUST-498205-D09B,Steven,   None   ,Gay,,johnsonlinda@yahoo.com,518.811.2187,99999,149 Amber Course Suite 812,East Timothy,NY,38568,USA,U,1949-11-07,2022-02-09 19:48:50,2023-04-27 12:37:17,0,Churn-Risk,1930.8399999999999,ES,1
CUST-498206-E372,Katherine,,,,hthomas@hotmail.com,(585)829-6222,,300 Samuel Camp,Whitefort,WV,99999999999,USA,O,1955-10-13,2025-03-23 03:20:02,1776-07-04,1,New,3731.3699999999999,EN,0
CUST-498207-3B86,Rebekah,,Ball,,stevenarellano@yahoo.com,296-612-4680,,7382 Adam Row,East Allisonmouth,WA,99999999999,USA,U,1983-05-04,2024-08-30 22:10:28,2025-08-31 05:15:48,0,Regular,8801.4300000000003,ZH,0
CUST-498208-CA44,Kelly,Jonathan,Lee,,teresa64@yahoo.com,001-258-816-3485,,6781 Rhonda Place Suite 883,Crystaltown,NJ,61943,USA,U,1980-03-27,2021-09-10 20:23:29,2026-01-26 23:06:28,1,New,NaN,FR,0
CUST-498209-733B,Mia,Gary,,,susan58@hotmail.com,001-667-237-0942x83437,NOT_PROVIDED,1894 Ayers Ports,Lake Terri,ME,05021,USA,O,1960-06-24,2025-04-22 08:04:23,2026-04-18 12:18:51,1,Churn-Risk,3282.1700000000001,ES,0
CUST-498210-B12B,Tracy,Timothy,Fields,III,wcarter@gmail.com,99999,NOT_PROVIDED,7536 Thomas Station Suite 402,Christopherbury,SD,99999999999,USA,U,1974-03-18,2024-09-06 15:24:05,2025-05-15 07:43:30,1,Regular,3728.6700000000001,ES,0
CUST-498211-0FB9,michelle,Jason,Stone,,,265.470.2514x4886,,6975 Mathews Village,Kimberlymouth,PW,99999999999,USA,F,1982-02-09,2022-09-08 06:52:46,2026-02-28 03:36:01,0,Churn-Risk,9099.5100000000002,EN,1
CUST-498212-BE45,Cristina,Paul,Knight,,jennifer71@gmail.com,NOT_PROVIDED,NOT_PROVIDED,4671 Harris Motorway Suite 578,Samanthaside,VI,04499,USA,F,,2023-03-12 23:36:05,2024-11-16 16:23:01,Y,VIP,3408.5799999999999,FR,0
CUST-498213-5A05,Harold,,Powell,Jr.,michael44@yahoo.com,+1-828-419-3734x82771,,816 Elizabeth Field,Lake Kathleen,PW,89118,USA,M,1985-02-04,2024-05-24 07:21:37,2025-06-25 01:44:19,1,VIP,NaN,FR,0
CUST-498214-31E1,Jennifer,none,Hendrix,,phillipbowman@hotmail.com,(916)460-3651x3982,,330 Johnny Roads Apt. 734,Lake Morganberg,AL,000,USA,F,1959-01-13,2025-05-24 22:08:38,2026-04-16 21:51:35,0,Churn-Risk,"1,450.00$",ES,1
CUST-498215-784F,Heather,Andrew,Reynolds,,escobarmelissa@yahoo.com,(265)337-7332,,648 Wilson Lakes Apt. 019,Danielstad,OR,53228,USA,U,1947-07-06,2021-11-05 01:57:02,2023-06-16 19:19:02,1,Regular,9156.2099999999991,ZH,1
CUST-498216-C5B2,Scott,,Fry,,theresa97@gmail.com,+1-694-416-3753x9829,NOT_PROVIDED,5833 Cisneros Rapid,East Christopher,DE,05266,USA,M,1989-09-10,2024-10-26 06:24:45,1776-07-04,N,Churn-Risk,8849.3099999999995,FR,1
CUST-498217-1D58,Kelly,NONE,Jackson,,alexandra80@hotmail.com,791.461.4735x475,,85333 Laura Row,Santosside,PA,66436,USA,U,1990-08-28,2024-06-15 07:05:34,2024-12-24 13:43:11,0,Churn-Risk,20.420000000000002,EN,FALSE
CUST-498218-F018,Tim,,Brooks,,carol56@yahoo.com,001-538-291-9619x4166,,5724 Roger Shoals,Joelhaven,DE,12623,USA,M,1776-07-04,2022-02-07 12:13:19,2024-12-10 10:18:37,1,VIP,415.31999999999999,ES,1
CUST-498219-1D33,Charles,,Lambert,,lbarrett@yahoo.com.csv,+1-439-467-2890x6716,,150 Christopher Curve Suite 823,Port Stevenburgh,NC,70824,USA,U,1968-05-14,2022-04-30 21:47:54,2025-02-27 21:16:50,Y,Regular,815.15999999999997,ES,1
CUST-498220-C508,Ian,,Reyes,,kristen80@yahoo.com,001-940-791-7504x5752,001-772-549-8794x16645,35935 Williams Common Apt. 184,West Tami,MD,03077,USA,U,1951-07-24,2022-01-30 02:35:55,2023-01-26 20:49:06,N,VIP,1243.1700000000001,FR,Y
CUST-498221-7172,Michael,Donna,   Brooks   ,,mirandabrady@yahoo.com,001-957-422-5218x09641,,51538 Hampton Shores Suite 994,Anthonyton,WV,00946,USA,M,1944-03-29,2023-08-16 00:58:49,2023-11-25 00:33:09,0,New,9452.0499999999993,ZH,1
CUST-498222-D3F8,Kevin,Michelle,Stephenson,,cgillespie@gmail.com,580.202.9736,983.220.6052,9209 Craig Field,West Adamport,FM,48950,USA,M,1940-11-21,2024-08-16 19:31:36,2025-08-02 08:39:31,1,Churn-Risk,8319.2600000000002,ES,FALSE
CUST-498223-49A4,Nancy,,Barnett,,taylorkyle@yahoo.com,,(953)914-2510x8941,358 Galloway Circles,Codyland,NH,28752,USA,O,1982-09-02,2024-02-28 10:31:25,2025-02-11 23:31:37,0,VIP,7018.1899999999996,ZH,1
CUST-498224-DD4A,Debbie,Brenda,Mcdonald,,david54@yahoo.com,546-772-0164x8264,,454 Nixon Springs,East Christopherview,NV,85504,USA,F,1776-07-04,2021-12-28 01:17:07,2023-10-13 03:47:46,0,Churn-Risk,7661.71,ZH,1
CUST-498225-3F37,Nancy,Paula,Reid,,ylamb@gmail.com,5987242562,,118 Branch Extension,West Paul,ID,66983,USA,U,1940-02-14,2021-10-13 05:12:18,2022-02-03 01:29:44,0,New,6775.4899999999998,EN,0
CUST-498226-697C,Sarah,Andrew,Anderson,,valeriebrown@hotmail.com,371-868-4014,,47435 Flores Drive,Port Kellyside,GA,29767,USA,F,2050-01-01,2022-03-24 13:03:29,2022-11-22 11:03:20,N,Regular,9870.0100000000002,EN,1
CUST-498227-C0D1,Justin,Chris,hubbard,,bclark@gmail.com,(798)624-5461x0413,947.720.9975,341 Cassandra Glens,Smithport,DE,70999,USA,M,1983-04-09,2023-05-31 20:00:19,2050-01-01,0,VIP,-150.75,FR,1
CUST-498228-D670,Lisa,christian,Klein,,jessica86@gmail.com.csv,+1-358-578-7031,873-648-8132,093 Rebecca Forest,New Aaronland,IN,40196,USA,F,1968-01-10,2023-11-10 09:36:49,2024-11-24 16:47:37,1,Regular,6720.3599999999997,FR,0
CUST-498229-7F07,Linda,Diane,Williams,,valeriegarner@yahoo.com,99999,,31855 Williams Rest Apt. 014,Russellshire,SD,80555,USA,F,2003-08-03,2025-02-03 08:25:27,2025-07-11 16:56:32,0,Churn-Risk,605.45000000000005,ZH,1
CUST-498230-C817,Katherine,Timothy,Jones,,jonestony@hotmail.com,001-562-659-4579x4794,,8715 Harrington Forks Apt. 258,Danafurt,CT,35950,USA,F,1939-02-26,2025-06-19 14:13:55,2026-05-06 02:59:25,1,Churn-Risk,5464.8500000000004,FR,0
CUST-498231-1B14,Andrew,,Fletcher,,sharon32@hotmail.com,001-473-327-9868x218,,395 Sloan Station Suite 958,Port Sarahshire,IA,57906,USA,U,1961-11-30,2023-09-18 20:04:51,2025-07-22 09:56:43,1,VIP,8273.7999999999993,FR,FALSE
CUST-498232-1196,Kaitlyn,Patricia,Malone,,charles30@gmail.com,998-261-0297,NOT_PROVIDED,057 Jones Expressway Apt. 740,New Karen,NJ,98903,USA,U,1991-11-25,2024-01-11 19:21:37,2025-02-13 19:23:23,1,VIP,1638.5999999999999,FR,1
CUST-498233-CC23,MATTHEW,Kristina,Mcdonald,,moraleswilliam@gmail.com,(761)539-3753,,04686 Chelsea Valley,Foxside,UT,05357,USA,U,2050-01-01,2024-11-19 23:49:17,2026-03-04 22:44:48,1,Regular,5773.3900000000003,ZH,1
CUST-498234-086B,Calvin,,   Pierce   ,,martinkevin@yahoo.com,+1-735-749-4890x8414,,01202 Flowers Track Apt. 158,Cookeview,NV,73066,USA,M,1973-06-27,2025-04-19 04:52:09,2026-03-17 06:34:49,0,Regular,3359.0300000000002,ES,0
CUST-498235-4F0A,Lisa,Mario,,,james11@yahoo.com,(772)489-0913x7915,NOT_PROVIDED,03992 Mcdonald Turnpike Apt. 845,Hallchester,VI,77958,USA,F,1983-02-22,2024-02-29 18:05:20,2050-01-01,0,Regular,1963.8199999999999,ES,0
CUST-498236-CDAF,Nicolas,Rhonda,Estrada,,richardpadilla@gmail.com,(868)826-9767x411,,642 Garcia Track,Shellyville,SD,000,USA,U,1991-05-31,2023-12-04 13:37:07,2025-02-28 09:10:40,1,VIP,2602.9000000000001,FR,1
CUST-498237-AA2B,James,,Hart,,ronaldnewman@yahoo.com,001-382-949-9745x2138,,7712 Ingram Hill Suite 940,North Patrick,AR,02677,USA,O,1952-06-27,2023-12-06 07:40:26,2024-04-25 22:38:42,0,VIP,8330.4699999999993,ZH,1
CUST-498238-6A13,Regina,Randy,Nolan,Sr.,,(573)271-3243x8740,,38029 Mcconnell Roads Apt. 482,Ianburgh,OH,000,USA,F,1963-05-27,2023-05-12 06:26:40,2025-12-23 08:36:06,1,VIP,4388.7799999999997,FR,FALSE
CUST-498239-B4EC,Christopher,,Williams,,billysullivan@gmail.com.csv,(594)355-1852,,751 Maria Plains Suite 433,Raymondmouth,CO,000,USA,O,2006-10-20,2023-04-23 22:07:21,2023-09-24 11:38:50,0,Churn-Risk,5384.0600000000004,EN,0
CUST-498240-0B3C,Aaron,Crystal,Miller,,herreramax@gmail.com,223-229-9016x983,000-000-0000,0203 Nielsen Center Suite 285,Lisatown,NY,34974,USA,M,1983-12-13,2023-08-17 18:48:48,2025-03-18 02:43:26,1,Churn-Risk,6687.5,ZH,1
CUST-498241-210B,Nicholas,Elizabeth,Arnold,,matthewwhite@gmail.com,591.448.5511,,3032 Chapman Street,New Justinstad,NE,40414,USA,M,1951-06-11,2023-05-20 21:51:50,,0,Regular,9393.8500000000004,EN,1
